X,Y,objectid,lea_school,ptmoved,comments,reviewed,school_nam,principal,street_lon,phys_addr,phys_city,phys_zip,phone,mail_addr,mail_city,mail_zip,fax,url_addres,county,accr_stat,sch_desg,sch_type,sch_ptype,sch_ctype,ext_hours,num_teach,bgn_grade,end_grade,pre_k,elem,middle,high,early_coll
497200.656400003,138951.5,248,40328, ,point verified,1,PeachlandPolkton Elem,Marty Godwin,9633 Hwy 74 W,9633 Hwy 74 W,Peachland,28133,7042728061,9633 Hwy 74 W, ,0,7042729278,http://ppes.ansonschools.org/home.aspx,Anson,SA,Public,Regular School,None,Traditional,-,35,KG,06, ,yes, , , 
517536.124899998,125823.6642,249,40324, ,point verified,1,Morven Elementary,Joslyn Allen,6715 Hwy 52 S,6715 Hwy 52 S,Morven,28119,7048519306,6715 Hwy 52 S, ,0,7048519308,http://mes.ansonschools.org/home.aspx,Anson,SA,Public,Regular School,None,Traditional,-,15,PK,06,yes,yes, , , 
508913.781099997,136779.375100002,250,40306, ,point verified,1,Anson High School,Charles Murphy,96 Anson High School Road,96 Anson High School Road,Wadesboro,28170,7046949301,96 Anson High School Road, ,0,7046944570,http://ahs.ansonschools.org/home.aspx,Anson,SA,Public,Regular School,None,Traditional,-,59,09,12, , , ,yes, 
510153.406099997,138011.671999998,251,40309, ,point verified,1,Anson Middle,Jamie Benfield,832 US Hwy 52 N,832 US Hwy 52 N,Wadesboro,28170,7046943945,832 US Hwy 52 N, ,0,7046945209,http://ams.ansonschools.org/home.aspx,Anson,SA,Public,Regular School,None,Traditional,-,31,07,08, , ,yes, , 
511049.593699999,134994.062399998,252,40330, , , ,Wadesboro Elementary,Willie Owens,321 Camden Road,321 Camden Road,Wadesboro,28710,7046949383,321 Camden Road, ,0,7046945816,http://wes.ansonschools.org/home,Anson,SA,Public,Regular School,None,Traditional,-,15,04,06, ,yes, , , 
513151.029200003,132858.839200001,253,40311,"yes, 2012",across town,1,Wadesboro Primary,Betsy Ammons,1542 Hwy 52 S,1542 Hwy 52 S,Wadesboro,28170,7046944423,1542 Hwy 52 S, ,0,7046951490,http://wps.ansonschools.org/home.aspx,Anson,SA,Public,Regular School,None,Traditional,-,23,KG,03, ,yes, , , 
382636.0,303701.625,254,50310, ,point verified,1,Blue Ridge Elementary,Callie Grubb,5778 NC Hwy 88 W,5778 NC Hwy 88 W,Warrensville,28693,3363844500,PO Box 229,Warrensville,28693,3363844512,http://www.ashe.k12.nc.us/bres2/web/home.htm,Ashe, ,Public,Regular School,None,Traditional,-,32,PK,06,yes,yes, , , 
390557.937600002,300445.781199999,255,50330, ,point verified,1,Mountain View Elementary,David Blackburn,2789 Hwy 221 N,2789 Hwy 221 N,Jefferson,28640,3369824200,PO Box 614,Jefferson,28640,3369824203,http://www.ashe.k12.nc.us/mves/web/home.htm,Ashe, ,Public,Regular School,None,Traditional,-,38,PK,06,yes,yes, , , 
351399.937399998,271371.625100002,256,60304, ,point verified,1,Banner Elk Elementary,Debra Wilcox,185 Azalea Circle,155 Orchard Lane,Banner Elk,28604,8287375700,PO Box 218,Banner Elk,28604,8288986036,http://www.averyschools.net/schools/bes.aspx,Avery,SA,Public,Regular School,None,Traditional,-,12,PK,05,yes,yes, , , 
337377.249899998,252613.718899999,257,60332, ,point verified,1,Riverside Elementary,Tracy Grit,8020 US 19E Hwy South,8020 US 19E Hwy South,Newland,28657,8287375600,8020 US 19E Hwy South, ,0,828765922,http://www.averyschools.net/schools,Avery,SA,Public,Regular School,None,Traditional,-,9,PK,05,yes,yes, , , 
345985.902599998,256355.893599998,258,60316,"yes, 2012",Listed in NEWLND SE: missing this image,1,Crossnore Elementary,Ruth Shirley,1000 Walt Clark Road,1000 Walt Clark Road,Crossnore,28616,8287377204,PO Box 56,Crossnore,28616,8287377209,http://www.averyschools.net/schools/ces.aspx,Avery,SA,Public,Regular School,None,Traditional,-,15,PK,05,yes,yes, , , 
346422.198399998,262590.208999999,259,60328,"yes, 2012",Listed in NEWLND NE: missing this image,1,Newland Elementary,Tammy Beach,750 Linville Street,750 Linville Street,Newland,28657,8287334911,PO Box 160,Newland,28657,8287331402,http://www.averyschools.net/schools/nes.aspx,Avery,SA,Public,Regular School,None,Traditional,-,21,PK,05,yes,yes, , , 
346679.282399997,260952.4208,260,60302,"yes, 2012",Listed in NEWLND NE: missing this image,1,Avery County High,Mark Garrett,401 High School Road,401 High School Road,Newland,28657,8287330151,PO Box 1300,Newland,28657,8287331742,http://www.averyschools.net/schools/ahs.aspx,Avery,SA,Public,Regular School,Cooperative Innovative HS,Traditional,-,22,09,12, , , ,yes, 
271132.124899998,200893.0154,261,110388, , ,1,Pisgah Elementary,Jay Dale,1495 Pisgah Hwy,1495 Pisgah Hwy,Candler,28715,8286705023,1495 Pisgah Hwy,Candler,28715,8286679357,http://www.buncombe.k12.nc.us/pes,Buncombe,SA,Public,Regular School,None,Traditional,-,16,KG,05, ,yes, , , 
277165.781099997,203630.8594,262,110352, ,point verified,1,Enka High,Edwin Spivey,475 Enka Lake Road,475 Enka Lake Road,Candler,28715,8286705000,475 Enka Lake Road,Candler,28715,8286705007,http://www.buncombe.k12.nc.us/ehs,Buncombe,SA,Public,Regular School,None,Traditional,-,80,09,12, , , ,yes, 
284873.311800003,197414.296700001,263,110410, ,point verified,1,Avery's Creek Elementary,Ibis Nunez,15 Park South Boulevard,15 Park South Boulevard,Arden,28704,8286541810,15 Park South Boulevard,Arden,28704,8286549801,http://www.buncombe.k12.nc.us/aces,Buncombe,SA,Public,Regular School,None,Traditional,-,40,KG,04, ,yes, , , 
288330.6875,198111.906399999,264,110420, , ,1,Valley Springs Middle,Edward Burchfiel,224 Long Shoals Road,224 Long Shoals Road,Arden,28704,8286541785,224 Long Shoals Road,Arden,28704,8286541789,http://www.buncombe.k12.nc.us/vsms,Buncombe,SA,Public,Regular School,None,Traditional,-,48,06,08, , ,yes, , 
287414.187600002,221531.1875,265,110432, , ,1,Weaverville Primary,James Erdman,39 S Main Street,39 S Main Street,Weaverville,28787,8286454275,39 S Main Street,Weaverville,28787,8286580121,http://www.buncombe.k12.nc.us/wps,Buncombe,SA,Public,Regular School,None,Traditional,-,17,KG,01, , , , , 
287241.5625,220913.906199999,266,110428, , ,1,Weaverville Elementary,Brent Wise,129 S Main Street,129 S Main Street,Weaverville,28787,8286453127,129 S Main Street,Weaverville,28787,8286455129,http://www.wves.buncombe.k12.nc.us/,Buncombe,SA,Public,Regular School,None,Traditional,-,23,02,04, ,yes, , , 
287749.843699999,223805.656100001,267,110381, ,point verified,1,North Buncombe Middle,Sherry Barnette,51 N Buncombe School Road,51 N Buncombe School Road,Weaverville,28787,8286457944,51 N Buncombe School Road,Weaverville,28787,8286452509,http://www.nbms.buncombe.k12.nc.us/,Buncombe,SA,Public,Regular School,None,Traditional,-,43,07,08, , ,yes, , 
303761.031099997,211238.125100002,268,110338, , ,1,Owen Middle,Gayland Welborn,730 Old US 70,730 Old US 70,Swannanoa,28778,8286867739,730 Old US 70,Swannanoa,28778,8286867938,http://www.buncombe.k12.nc.us/cdoms,Buncombe,SA,Public,Regular School,None,Traditional,-,47,06,08, , ,yes, , 
301235.750100002,210821.843600001,269,110303, , ,1,Community High School,Clifford Owens,235 Old US 70,235 Old US 70,Swannanoa,28778,8286867734,235 Old US 70,Swannanoa,28778,8286867834,http://www.buncombe.k12.nc.us/chs,Buncombe,SA,Public,Alternative Education,None,Traditional,-,15,09,12, , , ,yes, 
281625.281300001,209766.3123,270,110372, , ,1,Johnston Elementary,Charlotte Hipps,230 Johnston Boulevard,230 Johnston Boulevard,Asheville,28806,8282324291,230 Johnston Boulevard,Asheville,28806,8282527653,http://www.buncombe.k12.nc.us/jes,Buncombe,SA,Public,Regular School,None,Traditional,-,24,KG,04, ,yes, , , 
382016.0625,212215.1043,271,120320,"yes, 2012",across the street,1,George Hildebrand Elementary,Terry Penland,8078 G Hildebrand Sch Road,8078 G Hildebrand Sch Road,Connelly Springs,28612,8288799595,8078 G Hildebrand Sch Road,Connelly Springs,28612,8288791184,http://www.burke.k12.nc.us/ghildebrand/,Burke, ,Public,Regular School,None,Traditional,-,26,PK,05,yes,yes, , , 
390121.812600002,220625.890799999,272,120338, ,point verified,1,Hildebran Elementary,Bob Acord,703 US Hwy 70 West,703 US Hwy 70 West,Hildebran,28637,8283973181,703 US Hwy 70 West,Hildebran,28637,8283975330,http://www.burke.k12.nc.us/hildebran/,Burke, ,Public,Regular School,None,Traditional,-,29,PK,05,yes,yes, , , 
386311.593900003,220764.953200001,273,120315, ,point verified,1,East Burke Middle,J Mace,3519 Miller Bridge Road,3519 Miller Bridge Road,Icard,28612,8283977446,3519 Miller Bridge Road,Icard,28666,8283971086,http://www.burke.k12.nc.us/ebms/,Burke, ,Public,Regular School,None,Traditional,-,45,06,08, , ,yes, , 
385123.5,221570.031199999,274,120314, ,point verified,1,East Burke High,Debbie Jennings,3695 East Burke Boulevard,3695 East Burke Boulevard,Connelly Springs,28612,8283975541,3695 East Burke Boulevard,Connelly Springs,28612,8283977652,http://www.burke.k12.nc.us/ebhs/,Burke,SA,Public,Regular School,None,Traditional,-,61,09,12, , , ,yes, 
386302.781099997,222329.890799999,275,120344, , ,1,Icard Elementary,Daniel Wall,3087 Icard Sch Road,3087 Icard School Road,Connelly Springs,28612,8283973491,3087 Icard School Road,Connelly Springs,28612,8283977296,http://www.burke.k12.nc.us/icard/,Burke, ,Public,Regular School,None,Traditional,-,18,PK,05,yes,yes, , , 
381411.437299997,225235.1096,276,120372, ,point verified,1,Rutherford College Elem,JeanA' Gallagher,170 Honeycutt Drive,170 Honeycutt Drive,Rutherford College,28671,8288798870,PO Box 247,Rutherford College,28671,8288799470,http://www.burke.k12.nc.us/ruthcollege/,Burke, ,Public,Regular School,None,Traditional,-,14,PK,05,yes,yes, , , 
373684.437600002,224973.124899998,277,120312, ,point verified,1,Drexel Elementary,Lisa Fortenberry,101 Alta Vista Street,101 Alta Vista Street,Drexel,28619,8284373160,PO Box 2387,Drexel,28619,8284371227,http://www.burke.k12.nc.us/drexel,Burke, ,Public,Regular School,None,Traditional,-,33,PK,05,yes,yes, , , 
368957.437299997,220026.875100002,278,120360, , ,1,Mull Elementary,Lisa Dale,1140 Old NC 18 South,1140 Old NC 18 South,Morganton,28655,8284375785,1140 Old NC 18 South,Morganton,28655,8284377988,http://www.burke.k12.nc.us/mull/,Burke, ,Public,Regular School,None,Traditional,-,20,PK,05,yes,yes, , , 
359191.312700003,225877.578200001,279,120376, ,point verified,1,Table Rock Middle,Wendi Barber,1581 NC 126,1581 NC 126,Morganton,28655,8284375212,1581 NC 126,Morganton,28655,8284395702,http://www.burke.k12.nc.us/trms/,Burke, ,Public,Regular School,None,Traditional,-,35,06,08, , ,yes, , 
360380.187600002,228299.3594,280,120364, ,point verified,1,Oak Hill Elementary,Cathy Williams,2363 NC 181,2363 NC 181,Morganton,28655,8284331533,2363 NC 181,Morganton,28655,8284309356,http://www.burke.k12.nc.us/oakhill/,Burke, ,Public,Regular School,None,Traditional,-,28,PK,05,yes,yes, , , 
470011.031800002,166485.368099999,281,130308,"yes, 2012",down the street,1,Bethel Elementary,Kevin Blackburn,2425 Midland Road,2425 Midland Road,Midland,28107,7048885811,2425 Midland Road,Midland,28107,7048881550,http://www.cabarrus.k12.nc.us/bethel/index.html,Cabarrus, ,Public,Regular School,None,Traditional,-,34,KG,05, ,yes, , , 
469349.843800001,180238.031399999,282,130304, ,point verified,1,A T Allen Elementary,Hilda Batts,3801 Hwy 601 S,3939 Abilene Rd,Concord,28025,7047882182,3939 Abilene Rd,Concord,28025,7047820645,http://www.cabarrus.k12.nc.us/allen/index.htm,Cabarrus, ,Public,Regular School,None,Traditional,-,54,KG,05, ,yes, , , 
465699.437299997,180046.187600002,283,130310, ,point verified,1,Central Cabarrus High,Lynn Rhymer,505 Hwy 49 S,505 Hwy 49 S,Concord,28025,7047860125,505 Hwy 49 S,Concord,28025,7047821239,http://www.cabarrus.k12.nc.us/central/index.html,Cabarrus, ,Public,Regular School,None,Traditional,-,76,09,12, , , ,yes, 
460411.064199999,175289.4476,284,130312,"yes, 2012",down the street,1,Harrisburg Elementary,Martha McCall,3900 Stallings Road,3900 Stallings Road,Harrisburg,28075,7044555118,3900 Stallings Road,Harrisburg,28075,7044555414,http://www.cabarrus.k12.nc.us/hburg/hburg.htm,Cabarrus, ,Public,Regular School,None,Traditional,-,53,KG,05, ,yes, , , 
461813.843699999,181596.1248,285,130344, ,point verified,1,Wolf Meadow Elementary,Adam Auerbach,150 Wolf Meadow Drive SW,150 Wolf Meadow Drive SW,Concord,28027,7047869173,150 Wolf Meadow Drive SW,Concord,28027,7047827011,http://www.cabarrus.k12.nc.us/wolf/,Cabarrus, ,Public,Regular School,None,Traditional,-,38,KG,05, ,yes, , , 
459797.656300001,184086.874899998,286,130338, ,point verified,1,Weddington Hills Elementary,Janet Smith,4401 Weddington Road,4401 Weddington Road,Concord,28025,7047959385,4401 Weddington Road,Concord,28025,7047959388,http://www.cabarrus.k12.nc.us/wed/index.htm,Cabarrus, ,Public,Regular School,None,Traditional,-,56,KG,05, ,yes, , , 
479588.156300001,185901.124899998,287,130322, ,point verified,1,Mount Pleasant Elementary,Corey Cochran,8555 North Drive,8555 North Drive,Mt Pleasant,28124,7044366534,PO Box 368,Mt Pleasant,28124,7044362710,http://www.cabarrus.k12.nc.us/mpes/index.htm,Cabarrus, ,Public,Regular School,None,Traditional,-,39,KG,05, ,yes, , , 
368438.6875,244800.5156,288,140308, ,point verified,1,Collettsville School,Melissa Costin,4690 Collettsville School Rd,4690 Collettsville School Rd,Collettsville,28611,8287546913,4690 Collettsville School Rd,Collettsville,28611,8287585800,http://ces.caldwellschools.com/,Caldwell, ,Public,Regular School,None,Traditional,-,24,KG,08, , ,yes, , 
374952.1875,238348.453299999,289,140332, ,point verified,1,Gamewell Middle,Chris Greene,3210 Gamewell School Road,3210 Gamewell School Road,Lenoir,28645,8287546204,3210 Gamewell School Road,Lenoir,28645,8287546278,http://gms.caldwellschools.com/,Caldwell, ,Public,Regular School,None,Traditional,-,39,06,08, , ,yes, , 
375626.499799997,240087.796700001,290,140390, ,point verified,1,West Caldwell High,Jeff Link,300 W Caldwell Drive,300 W Caldwell Drive,Lenoir,28645,8287585583,300 W Caldwell Drive,Lenoir,28645,8287542783,http://wchs.caldwellschools.com/,Caldwell,SA,Public,Regular School,None,Traditional,-,70,09,12, , , ,yes, 
378752.624899998,252082.407699998,291,140344,"yes, 2012",down the street,1,Happy Valley Elementary,Andy Puhl,1350 Yadkin River Road,1350 Yadkin River Road,Lenoir,28645,8287543496,PO Box 130,Patterson,28661,8287581044,http://hves.caldwellschools.com/,Caldwell, ,Public,Regular School,None,Traditional,-,21,KG,08, , ,yes, , 
384490.406300001,244210.703299999,292,140348, ,point verified,1,Hibriten High,David Colwell,550 East Boulevard,1350 Panther Trail SE,Lenoir,28645,8287587376,1350 Panther Trail SE,Lenoir,28645,8287589708,http://hhs.caldwellschools.com/,Caldwell,SA,Public,Regular School,None,Traditional,-,72,09,12, , , ,yes, 
385590.624899998,232306.5627,293,140384, , ,1,Sawmills Elementary,Robin DiBernardi,4436 Sawmills School Road,4436 Sawmills School Road,Granite Falls,28630,8283962610,4436 Sawmills School Road,Granite Falls,28630,8283962232,http://ses.caldwellschools.com/,Caldwell, ,Public,Regular School,None,Traditional,-,24,KG,05, ,yes, , , 
391439.531099997,241364.8281,294,140376, , ,1,Oak Hill Elementary,Phyllis Blair,4603 Oak Hill School Road,4603 Oak Hill School Road,Lenoir,28645,8287546128,4603 Oak Hill School Road,Lenoir,28645,8287581884,http://ohes.caldwellschools.com/,Caldwell, ,Public,Regular School,None,Traditional,-,14,KG,08, , ,yes, , 
393120.687299997,251314.843899999,295,140360, , ,1,Kings Creek Elementary,Jeni McNulty,3680 Wilkesboro Boulevard,3680 Wilkesboro Boulevard,Lenoir,28645,8287546039,3680 Wilkesboro Boulevard,Lenoir,28645,8287549477,http://kces.caldwellschools.com/,Caldwell, ,Public,Regular School,None,Traditional,-,16,PK,08,yes,yes,yes, , 
852468.250100002,128963.218899999,296,160304, ,point verified,1,Atlantic Elementary,Catherine Warren,151 School Drive,151 School Drive,Atlantic,28511,2522253961,PO Box 98,Atlantic,28511,2522251077,http://www.carteretcountyschools.org/aes,Carteret, ,Public,Regular School,None,Traditional,-,7,PK,08,yes,yes,yes, , 
800639.687600002,110664.2656,297,160311, ,point verified,1,Broad Creek Middle,Cathy Tomon,2382 Hwy 24,2382 Hwy 24,Newport,28570,2522473135,2382 Hwy 24,Newport,28570,2522475114,http://www.carteretcountyschools.org/bcms,Carteret, ,Public,Regular School,None,Traditional,-,35,06,08, , ,yes, , 
805450.812399998,117517.140500002,298,160324, , , ,Newport Elementary,Richard Paylor,219 Chatham Street,219 Chatham Street,Newport,28570,2522234201,219 Chatham Street,Newport,28570,2522234107,http://www.carteretcountyschools.org/nes,Carteret, ,Public,Regular School,None,Traditional,-,41,PK,05,yes,yes, , , 
826324.812399998,117005.523600001,299,160313, ,point verified,1,East Carteret High,April Lilley,3263 Hwy 70 E,3263 Hwy 70 E,Beaufort,28516,2527283514,3263 Hwy 70 E,Beaufort,28516,2527283487,http://www.carteretcountyschools.org/echs,Carteret,SA,Public,Regular School,None,Traditional,-,37,07,12, , ,yes,yes, 
833894.812700003,107483.203200001,300,160316, , , ,Harkers Island Elementary,Becky Misner,1163 Island Road,1163 Island Road,Harkers Island,28531,2527283755,1163 Island Road,Harkers Island,28531,2527286399,http://www.carteretcountyschools.org/hies,Carteret, ,Public,Regular School,None,Traditional,-,4,KG,08, , ,yes, , 
835849.6875,114598.109299999,301,160332, ,point verified,1,Smyrna Elementary,Chris Yeomans,174 Marshallberg Road,174 Marshallberg Road,Smyrna,28579,2527292301,174 Marshallberg Road,Smyrna,28579,2527291015,http://www.carteretcountyschools.org/ses,Carteret, ,Public,Regular School,None,Traditional,-,20,PK,08,yes,yes,yes, , 
416810.249799997,210664.4219,302,180304, , , ,Balls Creek Elementary,Lisa Thompson,2620 Balls Creek Road,2620 Balls Creek Road,Newton,28658,8284644766,2620 Balls Creek Road,Newton,28658,8284645396,http://www.catawbaschools.net/schools/BallsCreek/,Catawba,SA,Public,Regular School,None,Traditional,-,35,PK,06,yes,yes, , , 
398464.75,209411.4531,303,180316, , , ,Blackburn Elementary,Brian Hefner,4377 W NC 10 Hwy,4377 W NC 10 Hwy,Newton,28658,7044621344,4377 W NC 10 Hwy,Newton,28658,7044624496,http://www.catawbaschools.net/schools/Blackburn/d,Catawba,SA,Public,Regular School,None,Traditional,-,38,KG,06, ,yes, , , 
417945.906300001,224319.531300001,304,180320, , , ,Bunker Hill High,Jeff Taylor,4675 Oxford School Road,4675 Oxford School Road,Claremont,28610,8282413355,4675 Oxford School Road,Claremont,28610,8282419401,http://www.catawbaschools.net/schools/BunkerHill/,Catawba,SA,Public,Regular School,None,Traditional,-,55,09,12, , , ,yes, 
415731.968800001,220221.093800001,305,180332, , , ,Claremont Elementary,Chris Gibbs,3384 E Main Street,3384 E Main Street,Claremont,28610,8284597921,3384 E Main Street,Claremont,28610,8284591734,http://www.catawbaschools.net/schools/Claremont/d,Catawba,SA,Public,Regular School,None,Traditional,-,28,PK,06,yes,yes, , , 
429551.406300001,209399.249899998,306,180368, , , ,Sherrills Ford Elementary,Shelly Black,8103 Sherrills Ford Road,8103 Sherrills Ford Road,Sherrills Ford,28673,8284782662,PO Box 10,Sherrills Ford,28673,8284785927,http://www.catawbaschools.net/schools/SherrillsFo,Catawba,SA,Public,Regular School,None,Traditional,-,32,KG,06, ,yes, , , 
406005.499899998,223018.7344,307,180388, , , ,Webb A Murray Elementary,Chip Cathey,3901 Section House Road,3901 Section House Road,Hickory,28601,8282562196,3901 Section House Road,Hickory,28601,8282568079,http://www.catawbaschools.net/schools/Murray/defa,Catawba,SA,Public,Regular School,None,Traditional,-,26,PK,06,yes,yes, , , 
371935.124899998,198079.593899999,308,230320, , , ,Casar Elementary,Susie Goins,436 Schoolhouse Road,436 Schoolhouse Road,Casar,28020,7045389982,436 Schoolhouse Road,Casar,28020,7045385601,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,21,PK,05,yes,yes, , , 
389467.781199999,178575.218699999,309,230376, , , ,Washington Elementary,Coleman Hunt,1907 Stony Point Road,1907 Stony Point Road,Shelby,28150,7044359521,1907 Stony Point Road,Shelby,28150,7044355777,http://www.clevelandcountyschools.org,Cleveland,SA,Public,Regular School,None,Traditional,-,26,PK,05,yes,yes, , , 
