X,Y,FID,County,SchoolName,Address,City,State,ZipCode,Website,Contact
1551771.34733431,454987.813642651,805,Union,Tabernacle Christian School,2900 Walkup Avenue,Monroe,NC,28110,https://www.tcsmonroe.com,mailto:vcollins@tcsmonroe.com
1406554.03639156,640673.79791297,806,Lincoln,Starboard Christian Academy,2380 Lake Shore Road S,Denver,NC,28037,http://starboardchristian.com/,mailto:starboard@starboardchristian.com
1315426.34397538,742282.253816396,807,Catawba,Tabernacle Christian School,1225 29th Avenue Drive  NE,Hickory,NC,28601,https://www.tabernaclechristianschool.org,mailto:tim.missey@tcshickory.org
932798.727342382,688245.91602315,808,Buncombe,Temple Baptist School,76 Hawkins Lane,Asheville,NC,28806,https://www.templebaptistasheville.com,mailto:templegeneral@templebaptistschool.org
2094133.12809414,766474.57911931,809,Wake,Temple Beth Or Preschool and K,5315 Creedmoor Road,Raleigh,NC,27612,https://www.tbopreschool.org,mailto:tbop@tbopreschool.org
1620236.42497081,866355.621482804,810,Forsyth,Summit School,2100 Reynolda Road,Winston-Salem,NC,27106,https://www.summitschool.com/,mailto:kculp@summitmail.org
2580099.05740705,498140.650893226,811,Craven,Temple Christian Academy,1500 Kingdom Way,New Bern,NC,28560,https://www.temple.church/tca,mailto:ckrieger@temple.church
2664452.91855463,681513.945563227,812,Beaufort,Terra Ceia Christian School,4428 Christian School Rd,Pantego,NC,27860,https://www.tccschool.com,mailto:info@tccschool.com
1767668.01921463,428634.982162058,813,Richmond,Temple Christian School,165 Airport Road,Rockingham,NC,28379,https://templechristianschoolrockingham.com/,mailto:ntemplechristia@carolina.rr.com
2157974.24450614,746125.463977724,814,Wake,Thales Academy - Knightdale,525 Carolinian Avenue,Knightdale,NC,27545,https://www.thalesacademy.org,mailto:beth.zingler@thalesacademy.org
2042521.34188221,695768.350453317,815,Wake,Thales Acad. Holly Springs PK5,11244 Holly Springs New Hill Rd,Holly Springs,NC,27540,https://www.thalesacademy.org,mailto:katherine.greco@thalesacademy.org
1498319.89026105,573828.06021364,816,Cabarrus,Teaching Achieving Students Acad,12026 University Blvd,Harrisburg,NC,28075,https://www.tasacademyedu.org,mailto:flcowan2012@gmail.com
2044759.64941347,726096.365584567,817,Wake,Thales Academy JH/HS Apex,1300 N. Salem Street,Apex,NC,27502,,mailto:allison.burns@thalesacademy.org
2156774.99362381,789582.765842482,818,Wake,Thales Academy JHHS Rolesville,1201 Granite Falls Boulevard,Rolesville,NC,27571,https://www.thalesacademy.org,mailto:ashley.bahor@thalesacademy.org
2130340.23218897,771870.810780898,819,Wake,Thales Academy of Raleigh,8151 Town Drive,Raleigh,NC,27616,https://www.thalesacademy.org,mailto:brittany.long@thalesacademy.org
2045684.20957223,724033.963869482,820,Wake,Thales Academy of Apex,1177 Ambergate Station,Apex,NC,27502,https://www.thalesacademy.org,mailto:kristin.davis@thalesacademy.org
1952781.84616472,718202.016871974,821,Chatham,Thales Academy Pittsboro,200 Vine Parkway,Pittsboro,NC,27312,https://www.thalesacademy.org/,mailto:stefanie.glahn@thalesacademy.org
2142054.38264513,801898.372772887,822,Wake,Thales Academy of Wake Forest,3106 Heritage Trade Drive,Wake Forest,NC,27587,https://www.thalesacademy.org,mailto:laurie.matthews@thalesacademy.org
1471865.6154138,456725.897764891,823,Union,Thales Academy Waxhaw,8012 New Town Road,Waxhaw,NC,28173,https://www.thalesacademy.org,mailto:jasmine.moore@thalesacademy.org
2196363.20677005,693453.709413305,824,Johnston,Thales Academy at Flowers Plan,65 SE Flowers Parkway,Clayton,NC,27527,https://www.thalesacademy.org/,mailto:caitlin.moody@thalesacademy.org
2038699.49191439,473294.403341725,825,Cumberland,The Academy 1,429 Person St,Fayetteville,NC,28301,,mailto:Karlishiaross@gmail.com
2489776.66652989,666260.163734898,826,Pitt,The Academy at CTC,1925 Turnbury Dr,Greenville,NC,27858,,mailto:cindy@carolinatherapyconnection.com
981597.168131143,581024.987748891,827,Henderson,The Bridge Christian Academy,580 Upward Rd,Flat Rock,NC,28731,,mailto:jeremy@bcanc.com
1786239.67301613,414990.98910889,828,Richmond,The Academy,111 Hamilton Avenue,Hamlet,NC,28345,,mailto:itommyvikkik@carolina.rr.com
1862083.00459689,856291.05270122,829,Alamance,The Burlington School,1615 Greenwood Terrace,Burlington,NC,27215,https://www.theburlingtonschool.org,mailto:rwall@theburlingtonschool.org
1941035.34209871,382382.924075812,830,Robeson,The Chosen One's,9221 Old Red Springs Rd.,Red Springs,NC,28377,,mailto:kidzpointelearningcenter@yahoo.com
2316805.27067547,596646.939116478,831,Wayne,The Children's House Montessori School,1112 Parkway Drive,Goldsboro,NC,27534,https://www.childrenshouseinc.com,mailto:kristina.tchmontessori@gmail.com
1448276.20327514,640199.330686063,832,Mecklenburg,The Davidson Center,452 S. Main Street  Suite 110,Davidson,NC,28036,https://www.davidsoncenter.com,mailto:leckerberkman@davidsoncenter.com
2047083.62245581,789117.210343137,833,Durham,The Emily Program,4024 Stirrup Creek Drive Suite 200,Durham,NC,27703,https://www.emilyprogram.com,mailto:melliott@emilyprogram.com
2045659.99833456,890352.18897514,834,Durham,The Guardian Christian Academy,4326 Bahama Road,Rougemont,NC,27572,https://www.theguardianelc.com,mailto:jgriffin@theguardianelc.com
2076463.74479781,734905.054660067,835,Wake,Thales Academy of Cary,1120 Buck Jones Road,Raleigh,NC,27606,,mailto:jacqueline.scott@thalesacademy.org
1880240.86132573,521561.859628141,836,Moore,The Heritage Creative Arts School,152 S. Stephens Street,Southern Pines,NC,28387,https://dgra84.wixsite.com/website,mailto:revgrayjordan1@gmail.com
1679189.28475514,765337.736904815,837,Davidson,The Hope School For Autism,234 Cedar Lodge Rd,Thomasville,NC,27360-6143,,mailto:hsojazs@gmail.com
2014604.55289964,790370.638610557,838,Wake,The Ethos School,1201 W Woodcroft Pkwy,Durham,NC,27713,https://www.theethosschool.org,mailto:admissions@theethosschool.org
1431379.41817114,597361.821873054,839,Mecklenburg,The Halton School,11414 Beatties Ford Road,Huntersville,NC,28078,https://www.thehaltonschoo.org,mailto:heidi.bertino-daum@thehaltonschool.org
1430826.26999922,525896.97759831,840,Mecklenburg,The John Crosland School,5146 Parkway Plaza Blvd.,Charlotte,NC,28217-1964,https://www.johncroslandschool.org,mailto:hrojeski@croslandcomets.org
2189033.45699389,936475.124288142,841,Vance,The Learning Academy,416 carey chapel rd,Henderson,NC,27537,,mailto:thelearningacademy75@gmail.com
1846603.67138238,849035.417278141,842,Alamance,The Learning Center,3741 South Church Street,Burlington,NC,27215,https://www.hbclearningcenter.com,mailto:thelearningcenterhbc1@gmail.com
1173497.55007763,708001.457876816,843,Burke,The Learning Center,5208 Foreman Street,Morganton,NC,28655,https://www.thelearningcenters.wixsite.com/thelearningcenter,mailto:tamellawhite6@gmail.com
1444470.49796006,475226.802364066,844,Mecklenburg,The Learning Experience,11625 Providence Road West,Charlotte,NC,28277,https://thelearningexperience.com/center/charlotte,mailto:charlotte2@tlecorp.com
2147678.45801114,932065.825692058,845,Vance,The Learning Tree Academy,6581 Highway 158 Business,Henderson,NC,27537,https://www.thelearningtreenc.com,mailto:thelearningtreenc@gmail.com
1733741.35412847,848217.628887475,846,Guilford,The Covenant School,5904 W MARKET ST,Greensboro,NC,27409,https://www.thecovenantschool.org,mailto:info@thecovenantschool.org
1541872.36221105,677058.002047315,847,Rowan,The Legacy School,315 Webb Rd,Salisbury,NC,28147,,mailto:Michelle@thelegacyschool.com
1483552.42110838,532810.6845714,848,Mecklenburg,The Nest Academy,6740 Albemarle Rd,Charlotte,NC,28212,https://www.thenestacademy.org,mailto:mc@thenestacademy.org
1147580.98019172,579729.082532316,849,Rutherford,The Master's Academy,120 School Drive,forest city,NC,28043,https://www.tmalions.com,mailto:twaters@tmalions.com
1525662.48715055,465141.812035397,850,Union,The Learning Habitat,2850 Old Charlotte HWY,Monroe,NC,28110,https://www.thelearninghabitat.com,mailto:rachael@thelearninghabitat.com
911990.380179644,566798.268170893,851,Transylvania,The Outdoor Academy,43 Hart Road,Pisgah Forest,NC,28768,https://www.enf.org/outdoor-academy,mailto:jesse@enf.org
1474544.02081814,487580.320964053,852,Mecklenburg,The St. Sophia School,5108 Kuykendall Road,Charlotte,NC,28270,https://www.thestsophiaschool.org,mailto:ariadne@thestsophiaschool.org
2039346.77145971,472666.371133223,853,Cumberland,The School of Hope,111 Burns St.,Fayetteville,NC,28301,https://www.theschoolofhope.net,mailto:schoolofhopenc@gmail.com
2150179.19480756,462709.203055471,854,Sampson,The Point Christian Academy,300 Vandergrift Street,Salemburg,NC,28385,https://www.thepointchristianacademy@gmail.com,mailto:thepointchristianacademy@gmail.com
2339057.22617146,170709.661727637,855,New Hanover,The School of Wonder,4927 Wrightsville Ave.,Wilmington,NC,28403,https://www.theschoolofwonderilm.com,mailto:info@theschoolofwonderilm.com
2014604.55289964,790370.638610557,856,Durham,The Studio School of Durham,1201 West Woodcroft Parkway,Durham,NC,27713,,mailto:jrsunde77@gmail.com
1410933.98268414,757874.09238331,857,Iredell,The WAVE Christian Academy,135 Village Point Dr.,Statesville,NC,28625,https://www.thewavestatesville.com,mailto:Thewaveacademy@gmail.com
1306954.08631364,734291.691385478,858,Catawba,The Summit,921 2nd St NE,Hickory,NC,28601,,mailto:Thesummit333@proton.me
978464.700970888,586878.37400797,859,Henderson,The Way Christian Academy,27 Straight and Narrow Way,Hendersonville,NC,28792,,mailto:mindypridmore@yahoo.com
1457602.27550222,907411.418308064,860,Yadkin,The Way Christian School,271 N Main Street,Jonesville,NC,28642,https://www.thewaychurchjonesville.com,mailto:thewaychurch4god@gmail.com
1394878.90751089,655477.423161313,861,Wake,The Talent School,3910 North Highway 16,Denver,NC,28037,https://jointhetalentschool.com,mailto:talentteam@thetalentschool.org
2481401.45887089,682804.765488148,862,Pitt,Third Street Academy,600 W. Third St,Greenville,NC,27834,https://www.thirdstreetec.org,mailto:williej@thirdstreetec.org
1664703.03813714,543842.38199614,863,Stanly,Tillery Christian Academy,873 Pee Dee Avenue,Norwood,NC,28128,https://www.tillerychristianacademy.com,mailto:tillerychristianacademy@gmail.com
1900791.52068363,700933.016305059,864,Chatham,Three Points Academy,990 Glovers Grove Church Road,Siler City,NC,27344,https://www.threepointscenter.com,mailto:lforrest@threepointscenter.com
958462.158626974,746058.226251304,865,Buncombe,Timbersong Academy,530 Upper Flat Creek Road,Weaverville,NC,28787,https://www.timbersongacademy.com,mailto:csowers@timbersongacademy.com
2382754.30478764,220112.250914395,866,Pender,Topsail Montessori School,301 Whitebridge Road,Hampstead,NC,28443,https://www.topsailmontessori.com,mailto:julie@topsailmontessori.com
1464087.9085283,515275.430271894,867,Union,Thrive Day School,4519 Providence Road,Charlotte,NC,28226,,mailto:lscott@thrivedayschool.com
1577411.15989973,827526.407474726,868,Davie,TPH Academy at RISE,419 Twins Wy,Bermuda Run,NC,27006,,mailto:Aewing@TPHAcademy.com
1309795.34965996,718624.19844231,869,Catawba,Tree of Life Christian Academy,1855 6th Street SE,Hickory,NC,28602,https://www.treeoflifechristianacademy-hickory.com,mailto:sheilamspencer.him@gmail.com
2120863.42535523,727365.163243815,870,Wake,Touched By An Angel Academy,3301 Rock Quarry Rd Ste 104,Knightdale,NC,27545,https://www.tbaallc.com,mailto:trichardson@tbaallc.com
1674643.79811122,859190.330039144,871,Forsyth,Triad Baptist Christian Academy,1175 South Main Street,Kernersville,NC,27284,https://www.tbcanow.org,mailto:soloman.patrick@tbcanow.org
2008238.21491055,828977.83895506,872,Durham,Triangle Day School,4911 Neal Road,Durham,NC,27705,https://www.triangledayschool.org,mailto:tds.office@triangledayschool.org
2008044.58668889,437843.430936724,873,Cumberland,TJR Leadership Academy,4221 Black Bridge Road,Hope Mills,NC,28348,,mailto:tjraddir@gmail.com
1716096.34315872,971905.30670847,874,Rockingham,Tribe of Judah of NC INC,325 N 2nd Ave,Mayodan,NC,27027,,mailto:Ahdaniels72@gmail.com
2051075.85101989,692830.409806892,875,Wake,Triangle Montessori Academy HS,146 Johnson St.,Holly Springs,NC,27540,,mailto:admissionstmahs@gmail.com
2030302.4709788,782922.964529559,876,Durham,Transitioning Kids Education A,1920 Hwy NC54 Suite 330,Durham,NC,27713,,mailto:amariecheek@gmail.com
1091480.29088414,801110.887471229,877,Mitchell,Tri-County Christian School,207 Pinebridge Ave.,Spruce Pine,NC,28777,,mailto:tricountychristianschool.nc@gmail.com
1708313.87840872,842866.532962397,878,Guilford,Tri-City Christian Academy,8000 Clinard Farms Road,High Point,NC,27265,https://www.tricitychristianacademy.com,mailto:principal@tcasda.org
2108833.89626472,756998.587900728,879,Wake,Trilogy School,3810 Merton Drive  Suite E,Raleigh,NC,27609,https://www.trilogyschool.com,mailto:bettywoodson@trilogyschool.com
686150.965717643,546471.943994224,880,Macon,Trimont Christian Academy,98 Promise Lane,Franklin,NC,28734,https://www.trimont-academy.org,mailto:pete.rodewald@trimont-academy.org
2302753.52089189,363744.129660562,881,Duplin,Tri-County Academy,800 North Teachey Road,Wallce,NC,28466,,mailto:felixahe@embarqmail.com
1546337.85688896,759636.257166058,882,Davie,Trinity Baptist Academy,2722 US Highway 601 South,Mocksville,NC,27028,https://www.N/A,mailto:mary.brinkley.tbc@gmail.com
2089696.14418598,786733.061896235,883,Wake,Trinity Academy of Raleigh,10224 Baileywick Road,Raleigh,NC,27613,https://www.trinityacademy.com,mailto:tbridges@trinityacademy.com
2493596.19071497,675795.307394221,884,Pitt,Trinity Christian School,3111 Golden Rd.,Greenville,NC,27858,https://www.trinitychristian-school.com,mailto:nathan.pridgen@trinitychristian-school.com
1451034.48811288,658999.57130073,885,Iredell,Trinity Christian Academy,1431 Mecklenburg Highway,Mooresville,NC,28115,,mailto:rick.calloway@fbcit.org
1119995.40084855,606411.613156646,886,Rutherford,Trinity Christian School,299 Deter St,Rutherfordton,NC,28139,https://www.trinityschoolnc.com,mailto:admin@trinityschoolnc.com
1749868.49608672,752746.453360394,887,Randolph,Trinity Christian School,5017 Plainfield Road,Sophia,NC,27350,,mailto:revtcole@yahoo.com
2028418.42750281,495654.043989807,888,Cumberland,Trinity Christian School of Fayetteville  Incorporated,3727 Rosehill Road,Fayetteville,NC,28311,https://www.trinitycommunityservices.org,mailto:trinitychristianschooloffay@gmail.com
1453511.85422114,541683.43388623,889,Mecklenburg,Trinity Episcopal School,750 East 9th Street,Charlotte,NC,28202,https://www.tescharlotte.org,mailto:ilegette@tescharlotte.org
971366.806045964,650155.5738969,890,Buncombe,Trinity of Fairview Academy,646 Concord Road,Fletcher,NC,28732-9736,https://www.tofacademy.org,mailto:michaelbenigno@tofacademy.org
2001554.07736023,810043.535288304,891,Durham,Trinity School of Durham & CH,4011 Pickett Road,Durham,NC,27705,https://www.trinityschoolnc.org,mailto:lroseborough@tsdch.org
2068381.50210406,742668.837688893,892,Wake,Triangle Montessori Academy,540-580 East Chatham Street,Cary,NC,27502,https://www.trianglemontessori.org,mailto:pujapateltma@gmail.com
1720502.19655173,959023.730109483,893,Rockingham,True Gospel Christian School,4710 NC HWY 704,Madison,NC,27025,https://www.truegospelchristianschool.org,mailto:tgcsgrizzlies@gmail.com
1480208.13153714,516970.780227646,894,Mecklenburg,Trinity Preparatory School,7516 East Independence Blvd.  Suite 100,Charlotte,NC,28227,https://www.trinityprep.com,mailto:jbarto@trinityprep.com
2163016.81611389,805571.705321223,895,Wake,True Light Shines Academy,2405 Wait Ave.,Wake Forest,NC,27587,https://www.truelightshines.com,mailto:office@truelightshines.com
1176838.74385455,586834.265500396,896,Rutherford,Truth Christian Academy,245 Main Street,Ellenboro,NC,28040,,mailto:mcdanielfrankie129@gmail.com
1033312.64081547,553449.782072648,897,Polk,Tryon SDA School ,2820 Lynn Road,Tryon,NC,28782,https://www.tryonsdaschool.org,mailto:jqgreen1989@gmail.com
2813578.96675864,937415.442945555,898,Pasquotank,Tutor All School,127 Jordan Plaza,Elizabeth City,NC,27909,,mailto:mlittle27909@yahoo.com
2008903.9999963,481132.000855476,899,Cumberland,True Vine Academy,5319 Morganton rd,Fayetteville,NC,28314,https://www.truevineacademync.com/,mailto:Truevineacademy2@gmail.com
1920549.46738814,342454.469155982,900,Robeson,True Path Christian Academy,11265 US HWY 74 West,Maxton,NC,28364,,mailto:bellmaxton@gmail.com
1545864.79024981,481608.180349305,901,Union,Union Christian Academy,1204 Sikes Mill Road,Monroe,NC,28110,https://www.unionchristianacademync.org,mailto:renee_hendricks@outlook.com
1625986.66839156,812401.878996804,902,Davidson,Union Grove Christian School,2295 Union Grove Road,Lexington,NC,27295,https://www.uniongroveonline.com,mailto:Kcromer@uniongroveonline.com
2572168.40069622,614204.41942139,903,Beaufort,Unity Christian Academy,1501 Haw Branch Rd,Chocowinity,NC,27817-9206,https://www.ucawarriors.com,mailto:info@ucawarriors.com
1309130.39724971,731864.871764064,904,Catawba,University Christian High School,602 7th Avenue NE,Hickory,NC,28601,https://www.uchigh.com,mailto:jmcdonald@uchigh.com
988473.10188581,580674.521586314,905,Henderson,Upward Adventist School,957 Upward Road,Flat Rock,NC,29732,https://www.upwardadventistschool.com,mailto:upwardadventistschool@gmail.com
2047003.35194705,813724.962964818,906,Durham,Tutorial -1/2 Christian Schools,3026 Wake Forest Hwy,Durham,NC,27703,,mailto:rboonesr@gmail.com
1621233.35407931,649118.445721805,907,Rowan,Uwharrie Learning Center,665 Timber Trail,Gold Hill,NC,28071,https://www.trtc.net,mailto:maggiethomas@trtc.net
1352124.9119823,545564.143316388,908,Gaston,UR Academy,2315 Union Road,Gastonia,NC,28054,https://www.uracademy.org,mailto:ncooper@uracademy.org
1469325.38296147,492569.690906554,909,Mecklenburg,United Faith Christian Academy,8617 Providence Road,Charlotte,NC,28277,https://ufca.org,mailto:Mireidy.Carthen@ufca.org
2054809.31927472,650471.608041734,910,Harnett,VelosClassicalChristianSchool,10665 US 401,Fuquay-Varina,NC,27526,,mailto:admin@velosccs.org
1770639.63236588,824201.447589234,911,Guilford,Vandalia Christian School,3919 Pleasant Garden Road,Greensboro,NC,27406,https://www.vcsgso.com,mailto:ricky.cox@vcsvikings.net
957676.367547631,631847.871995315,912,Henderson,Veritas Christian Academy,17 Cane Creek Road,Fletcher,NC,28732,https://www.veritasnc.org,mailto:bholloway@veritasnc.org
1679807.61849222,777662.735220641,913,Davidson,Vertical Christian Academy,11 Randolph Street,Thomasville,NC,27360,,mailto:roarforchrist@gmail.com
1812056.5610148,984428.066439807,914,Rockingham,Victory Christian Academy,2073 Oregon Hill Road,Ruffin,NC,27326,,mailto:amandapevans@yahoo.com
2588859.53201206,491505.431552142,915,Craven,Twin Rivers Baptist Academy,804 US Hwy. 70 East,New Bern,NC,28560,https://www.twinriversbaptistacademy.com,mailto:lthompson@twinriversbaptistchurch.com
1445131.69611272,559218.77184698,916,Mecklenburg,Victory Christian Center School,1501 Carrier Drive,Charlotte,NC,28216,https://www.vccskings.com,mailto:info@vccskings.com
2383694.76616131,991404.255899474,917,Halifax,Victory Christian Academy,90 Wood Store Road,Roanoke Rapids,NC,27870,https://www.vcarr.org,mailto:info@vcarr.org
2177571.76567847,926641.970726147,918,Vance,Victory Baptist Church School,475 J. P. Taylor Road,Henderson,NC,27536,https://www.victorybaptistnc.com,mailto:reaster@vance.net
718313.170421973,580022.941196561,919,Jackson,Victory Christian School,278 Victory Church Road,Sylva,NC,28779,https://www.vcscardinals.com,mailto:dwahl@vcscardinals.com
2488304.49198081,366578.856930733,920,Onslow,Village Academy,192 Village Drive,Jacksonville,NC,28546,,mailto:Vanessa.Magee@uhsinc.com
2793693.45567672,922258.048063561,921,Pasquotank,Victory Christian School,684 Old Hertford Highway,Elizabeth City,NC,27909,https://www.victorybaptistministries.com,mailto:baptistvictory@yahoo.com
2017997.18062881,473022.442599565,922,Cumberland,Village Christian Academy,908 S McPherson Church Rd,Fayetteville,NC,28303,https://www.vcanc.com,mailto:mpait@vcanc.com
1504716.91552472,575489.409909308,923,Cabarrus,Village Christian Academy,200 Sims Parkway,Harrisburg  NC,NC,28075,https://www.thevillagechristianacademy.net,mailto:helencarr@thevillagechristianacademy.com
2168526.16106631,942378.966154978,924,Vance,VisionsEducationalAcademy,200 Parkview Dr.,Henderson,NC,27536,https://www.visionseducation.weebly.com,mailto:Visionseducation1752@yahoo.com
2109328.18759897,743149.500113398,925,Wake,Wake Monarch Academy,824 N. Bloodworth Street,Raleigh,NC,27604,https://www.wakemonarchacademy.org/,mailto:leah@wakemonarchacademy.org
1374922.55667564,559270.519774973,926,Gaston,Victory Christian Academy,310 Carolina Avenue,Gastonia,NC,28052,https://www.vcagastonia.org,mailto:Kpendleton@vcagastonia.org
2098256.6775898,711556.736855477,927,Wake,Wake Christian Academy,5500 Wake Academy Drive,Raleigh,NC,27603,https://www.wakechristianacademy.com,mailto:mikewoods@wakechristianacademy.com
2999515.40590863,778564.507367224,928,Dare,Wanchese Christian Academy,39 The Lane,Wanchese,NC,27981,https://www.wanchesechristianacademy.com,mailto:schooloffice@wancheseag.org
2487798.07501464,667583.740812138,929,Pitt,Walton Academy,1515 E Arlington Blvd,Greenville,NC,27858,https://waltonacademyk8.com/,mailto:joan.allen@cwlcnc.com
2308225.46532856,608555.517333388,930,Wayne,Wayne Christian School,1201 Patetown Road,Goldsboro,NC,27530,https://www.waynechristian.org,mailto:lmiranda@waynechristian.org
2308883.81112473,604444.71223481,931,Wayne,Wayne Country Day School,480 Country Day Road,Goldsboro,NC,27530,https://www.waynecountryday.com,mailto:mjacobs@waynecountryday.com
1593727.36086306,836595.052067056,932,Forsyth,Village Academy of Clemmons,4786 Kinnamon Rd,Clemmons,NC,27012,,mailto:megro735@gmail.com
2286146.25883089,602676.399826556,933,Wayne,Wayne Multi-Purpose Juvenile Sch.,1703 O'Berry Center Road,Goldsboro,NC,27530,,mailto:WaynePM@MHFC.org
1472047.66065338,467579.096202806,934,Union,Weddington Christian Academy,13901 Providence Road  Building D,Weddington,NC,28104,https://www.weddingtonchristianacademy.org,mailto:wca@wcahawks.org
2307423.51187997,362730.651044473,935,Duplin,Wallace Christian Academy,4121 S. NC highway 11,Wallace,NC,28466,https://wallacechristianacademy.com,mailto:sleroux@wallacechristianacademy.com
1539157.64191872,447770.818234146,936,Union,Wellspring Preparatory School,600 E Sunset Drive,Monroe,NC,28112,https://www.wellspringprep.net,mailto:stephaniepvanhorn@icloud.com
1703469.57608947,815606.28236489,937,Guilford,Wesleyan Christian Academy,1917 N. Centennial Street,High Point,NC,27262,https://www.wcatrojans.org,mailto:cmartin@wcatrojans.org
2155491.44271322,73388.9902276397,938,Brunswick,West Christian Academy,20 Bliss Road NW,Ocean Isle Beach,NC,28469,https://www.westchristianacademync.com,mailto:wca28470@gmail.com
2332572.93599047,173359.205313057,939,New Hanover,Waterview Learning Academy,3518 Wrightsville Avenue,Wilmington,NC,28412,https://www.waterviewlearningacademy.org,mailto:waterviewlearningacademy@gmail.com
2318590.33403447,604141.468746811,940,Wayne,Wayne Montessori School,103 Newhare Drive,Goldsboro,NC,27534,https://www.waynemontessori.com,mailto:waynemontessorischool@gmail.com
1608656.54491539,852788.167318568,941,Forsyth,Westlawn,4305 COUNTRY CLUB RD,WINSTON SALEM,NC,27104,https://westlawnschool.org,mailto:admin@westlawnschool.org
2291491.13888913,448140.831929818,942,Duplin,West Duplin Christian Academy ,987 NC 24 & 50 Highways,Warsaw,NC,28398,,
1574470.69498013,824560.302514568,943,Davie,Westwood Village Learning Cent,135 Medical Drive Lower level,bermuda run,NC,27006,,mailto:frankie_superieur@yahoo.com
1451620.86489289,852063.762271315,944,Yadkin,Whispering Pines Chr. Day Sch.,5669 Windsor Road,Hamptonville,NC,27020,,mailto:whitneynir@yadtel.net
2296903.12117539,182016.048235565,945,Brunswick,Wild Forest Academy,776 Village Road NE,Leland,NC,28451,,mailto:connect@indigoforestacademy.com
945911.67815055,601005.909401149,946,Henderson,Wild Oak Independent School,1181 Broyles Road,Hendersonville,NC,28791,https://wildoakschool.org,mailto:lindsay@wildoakschool.org
1677839.21626106,811143.374624059,947,Davidson,Westchester Country Day School,2045 North Old Greensboro Rd,High Point,NC,27265,https://www.westchestercds.org,mailto:mary.keever@westchestercds.org
1212526.25876547,908392.866804481,948,Watauga,Wildwood ALC,381 E King St,Boone,NC,28607,https://wildwoodalc.org,mailto:wildwoodagilelearning@gmail.com
2341342.6323618,190599.344717234,949,New Hanover,Wilmington Christian Academy,1401 North College Road,Wilmington,NC,28405,https://www.wilmingtonchristian.com,mailto:bnobles@wilmingtonchristian.com
2339287.41731213,136346.649745151,950,New Hanover,Wilmington Acad. of Arts & Sci,6201 Myrtle Grove Rd,Wilmington,NC,28409,https://www.wilmingtonacademy.org,mailto:j.fischetti@wilmingtonacademy.org
2358899.5224448,191086.00811398,951,New Hanover,Wilmington Outdoor Microschool,7241 Darden Road,Wilmington,NC,28411,,mailto:travis@wom.school
2329571.50465739,180057.61383222,952,New Hanover,Wilmington SDA School,2833 Market Street,Wilmington,NC,28403,https://www.wilmingtonadventistschool.com,mailto:sgreenleaf@carolinasda.org
1521350.36782205,987936.717887059,953,Surry,White Plains Christian School,609 Old Highway 601,Mount Airy,NC,27030,https://www.whiteplainschristianschool.com,mailto:whiteplainschristianschool@outlook.com
2318047.0903703,719438.468795389,954,Wilson,Wilson Youth United Academy,910 Tarboro St,Wilson,NC,27893,,mailto:medwards@wilsonyouthunited.org
1632878.89804539,872668.746651813,955,Forsyth,Winston Salem Christian School,3665 N. Patterson Avenue,Winston-Salem,NC,27105,https://www.wschristian.com,mailto:wscs@wschristian.com
2303734.54878546,723706.855927899,956,Wilson,Wilson Christian Academy,1820 Airport Boulevard,Wilson,NC,27893,https://www.wilsonchristian.com,mailto:dbybee@wcachargers.com
955730.561399892,816001.088661894,957,Madison,Wolf Creek Academy,41 Beauty Spot Cove Rd,Mars Hill,NC,28754,https://www.wolfcreekacademy.org,mailto:teresa@wolfcreekacademy.org
1630299.59447697,857808.896122232,958,Forsyth,Winston-Salem Street School,630 West 6th Street,Winston-Salem,NC,27101,https://www.wsstreetschool.org,mailto:info@wsstreetschool.org
1614747.63247073,895900.790410727,959,Forsyth,Woodland Baptist Chr. Sch.,1175 Bethania Rural Hall Road,Winston Salem,NC,27106-8658,https://www.Woodland Baptist Christian Sch,mailto:mfulk@woodlandbaptistnow.com
2124357.85537422,734947.150048316,960,Wake,WLH Ready Road Jumpstart Prep,3400 Poole Rd,Raleigh,NC,27610,https://wandaslittlehands.org,mailto:admin.jumpstartprep@wlhec.org
1294563.23314264,730676.244220063,961,Catawba,WH Johnston SDA School,174 23rd Street N.W.,Hickory,NC,28601,https://hickorync.adventistschoolconnect.org/,mailto:jblanton@carolinasda.org
1434231.87932973,620643.600440651,962,Mecklenburg,Woods Montessori School,15115 Norman View Ln,Huntersville,NC,28078,,mailto:schoolleadership@woodsmontessorischool.com
1636127.57527505,845422.664661139,963,Forsyth,Woodson Prestige Academy,420 Goldfloss Street,Winston Salem,NC,27127,https://www.woodsonacademy.org,mailto:info@dayebrake.com
1128243.75410247,591869.783316478,964,Rutherford,Word of Faith Christian Sch.,207 Old Flynn Road,Spindale,NC,28160,,mailto:wfcs@wfcsnc.org
1572780.77710013,698701.66479665,965,Rowan,Yadkin Path Montessori,2135 Bringle Ferry Road,Salisbury,NC,28146,https://www.yadkinpathmontessori.org/,mailto:yadkinpath@gmail.com
1454183.55924255,648554.589237973,966,Iredell,Woodlawn School,135 Woodlawn School Loop,Mooresville,NC,28115,https://www.woodlawnschool.org,mailto:hhoneycutt@woodlawnschool.org
1455067.42624122,913085.282616481,967,Surry,Yadkin Valley Community School,246 East Main Street  Elkin,Elkin,NC,28621,https://www.yadkinvalleyschool.org,mailto:kim@yadkinvalleyschool.org
